Id,SepalLengthCm,SepalWidthCm,PetalLengthCm,PetalWidthCm
2627,4.442676611,3.035137111,1.783222503,0.815589475
2628,4.00556737,2.92525207,5.964913278,0.375611396
2629,6.99154576,3.213621494,5.640092088,0.713120215
2630,6.690287301,3.640066739,3.317574556,0.134827476
2631,6.350360181,2.428908366,4.17704115,0.634230242
2632,5.013420831,3.344803236,1.322656225,0.591406452
2633,4.31296069,3.557341945,1.678508465,0.454305462
2634,4.861795207,3.675555587,4.630485009,0.49152963
2635,5.31249678,3.682243891,3.748331741,0.802359611
2636,5.069102922,3.219576577,2.630054924,0.694275726
2637,4.530022591,3.919711622,4.513177896,0.730040582
2638,5.126789078,3.903109979,3.868249259,0.406797242
2639,4.141515403,3.375267715,3.654097676,0.90249355
2640,6.877785199,2.857610715,2.176652824,0.283767878
2641,5.783403391,2.138104354,2.132273177,0.87186324
2642,5.297594366,3.949733894,5.103452525,0.794792513
2643,5.408900926,3.557474026,2.029577164,0.496265921
2644,4.318994455,3.168538375,5.384709087,0.839926211
2645,6.574781886,3.837508005,3.617460636,0.829373134
2646,5.294512206,2.586502303,5.818789811,0.641970287
2647,4.798706655,2.643940414,6.332644232,0.989637156
2648,5.186703451,3.110806881,5.604673718,0.938552314
2649,5.43288219,2.045335598,6.048769803,0.976616289
2650,4.941731432,2.21894304,2.675723634,0.896243828
2651,4.11875776,2.907766877,4.872000853,0.877019315
2652,6.143245849,2.448519785,6.859846118,0.774722396
2653,5.270695341,2.327887003,5.974122866,0.637714895
2654,4.735922882,2.277239078,3.244098617,0.884683718
2655,6.084147357,3.554423351,2.78943251,0.366151004
2656,6.856440521,3.275752625,4.241185308,0.562306449
2657,6.067658255,3.18284426,1.806601705,0.282684815
2658,5.802444352,2.398436537,4.129324133,0.606100755
2659,4.437008154,3.133800762,5.371005355,0.965450674
2660,4.583161409,3.230959358,3.862792324,0.777516112
2661,6.256098598,2.88519143,6.254698345,0.796360813
2662,6.342885545,2.609334793,4.279560652,0.573728663
2663,6.055542359,3.309185106,2.177811406,0.979774494
2664,4.953205019,2.424252433,1.045503405,0.90435819
2665,4.957998243,2.411181511,1.951001917,0.591181181
2666,6.648360556,3.660818984,6.891190351,0.572017324
2667,5.197745438,2.836753137,6.135515711,0.221506356
2668,6.159866554,3.740826387,4.562560799,0.138630083
2669,4.042341413,3.617763939,3.411007206,0.215583631
2670,4.206881576,2.536937509,3.848005604,0.368240764
2671,4.74983119,3.883076071,1.673612243,0.223792086
2672,4.917150102,3.680963799,2.916340844,0.261284148
2673,5.379111896,2.140403897,6.788797269,0.044556307
2674,5.800816805,3.224833512,4.408455158,0.003726915
2675,4.536644203,3.428901997,5.289425387,0.856571267
2676,6.527472025,2.644592326,1.781092442,0.634242142
2677,6.699159103,3.218380036,5.771818219,0.638275521
2678,4.618923114,3.058618903,5.341385195,0.519161905
2679,6.26672232,2.301840031,1.663529168,0.077915881
2680,4.82865318,2.361181534,1.402422087,0.977033026
2681,4.774935856,2.502021873,4.172407302,0.913226619
2682,6.132523579,2.196260487,2.84129405,0.011926885
2683,5.025883578,2.635577525,4.318517958,0.199465722
2684,6.989979707,2.425073898,2.260149424,0.805472933
2685,5.821456646,3.310436425,4.289618188,0.037348085
2686,4.164328637,2.824654636,1.532058366,0.366291101
2687,4.523548354,3.816903999,3.149731905,0.989627744
2688,6.12689757,3.380197599,5.964075449,0.499586873
2689,6.714290576,2.467370326,4.93386834,0.850177047
2690,6.920589058,3.585671961,4.804274189,0.498467103
2691,5.794530077,2.627086495,1.794723547,0.360302875
2692,4.052447012,3.846769806,3.603228193,0.149419738
2693,4.04137172,3.652372972,2.212814575,0.185059739
2694,4.292864508,3.650220685,2.40691544,0.500559504
2695,5.983014877,3.369588293,4.794029798,0.109401218
2696,5.149865485,3.494998492,1.916754693,0.941310219
2697,4.028604906,3.504862164,5.712128472,0.407307115
2698,6.96268356,3.604558,6.983045419,0.681079849
2699,5.089979966,3.027954878,6.911472263,0.054972953
2700,6.051392914,3.447070211,5.109169661,0.38926819
2701,5.939172374,2.773209031,5.261135393,0.058256997
2702,5.313765808,2.291178377,6.46950808,0.84633754
2703,5.831236423,2.798318165,2.962250313,0.640150211
2704,6.70654581,2.105180766,3.492653811,0.370798122
2705,6.165459893,3.324519195,6.505479235,0.560561652
2706,6.246194052,2.163336465,2.98630111,0.086851805
2707,4.067327995,3.893387303,1.310544636,0.417234697
2708,5.903164115,3.810027252,6.153612857,0.287522284
2709,6.16433922,2.107061343,1.735001039,0.790267225
2710,5.075251212,2.92041977,2.469680861,0.707720785
2711,4.215004822,2.980376542,6.001132265,0.861391871
2712,5.659622833,2.10071003,5.953169512,0.527996034
2713,6.009173093,3.700962914,2.45466406,0.633241899
2714,6.000039171,2.511688176,1.788594359,0.109739069
2715,6.077638202,2.677562741,6.428897659,0.649883997
2716,5.232904719,2.930356541,4.358744192,0.642974427
2717,6.536485827,2.534445557,6.68120585,0.907016284
2718,4.808993796,2.720248339,2.463138992,0.34959495
2719,4.513459309,3.708659277,1.249325747,0.986872412
2720,6.31107785,3.436756351,3.43157202,0.092031654
2721,5.375249636,3.858747358,6.454628645,0.982192247
2722,5.96712308,3.541419285,1.574666302,0.603515376
2723,4.542347632,3.992629409,4.538744161,0.544682615
2724,6.750742878,3.981052499,3.70807888,0.274968226
2725,6.049716514,3.762263393,5.892901401,0.440326268
2726,6.203185009,3.869460409,4.159727528,0.666361847
2727,6.350985249,2.130723506,2.484706556,0.789262168
2728,5.344871318,2.225430253,5.959844503,0.349810483
2729,4.987285724,3.825550108,3.586671973,0.03029469
2730,5.14416207,3.864834706,6.004149798,0.665324171
2731,5.512037438,2.212080589,6.158544423,0.326035338
2732,5.370638863,2.499173803,2.217098799,0.186885962
2733,6.559060981,3.216311445,4.377471997,0.826555632
2734,6.708496331,2.646346129,5.874679413,0.164415807
2735,6.939091389,3.561442562,1.71224921,0.285240244
2736,4.521705156,2.777005969,2.049507582,0.236672338
2737,5.015122775,2.659519092,6.513389615,0.564300097
2738,5.235543601,2.448931775,5.388937803,0.320657617
2739,6.904010372,2.60101457,4.580525473,0.309596723
2740,5.218046593,2.706132599,3.659320824,0.990132637
2741,6.460558698,2.258620364,6.977381701,0.176413271
2742,4.48955814,2.622416124,5.311503697,0.395825489
2743,5.567545366,2.922234073,1.144330495,0.447024533
2744,4.071867911,2.853142097,5.64695058,0.07722583
2745,6.202277403,2.932413558,2.305106246,0.751045436
2746,5.767242258,3.296949071,3.854630339,0.8796077
2747,6.415692567,3.678999821,1.463214436,0.758921957
2748,6.197358187,3.280633657,1.063071619,0.320309704
2749,4.851411851,3.698494669,5.631588177,0.405550567
2750,5.02737198,2.061389531,6.691337017,0.772766297
2751,4.359611442,3.919718557,2.35853454,0.169480035
2752,5.122895902,3.515729159,5.15169131,0.639191461
2753,5.317350829,3.413536396,2.223350489,0.137210498
2754,4.211515374,3.580467441,2.446005263,0.343051389
2755,4.578608856,3.409033953,1.299350902,0.607747676
2756,5.072708956,2.777322923,4.74485787,0.418519002
2757,6.63502307,2.137506929,5.517365059,0.951031952
2758,5.529829228,3.510423986,3.948475828,0.978756934
2759,6.432287765,3.548318108,1.929783458,0.316100069
2760,4.67400163,3.218464827,2.179326801,0.030059382
2761,6.895915004,3.785078728,5.341242318,0.68776967
2762,4.450983735,3.945598239,5.653423503,0.501297096
2763,6.011000802,2.716876937,5.402779123,0.407437296
2764,4.731329014,3.744122659,4.24218879,0.686218645
2765,4.312511437,3.155731746,4.40340487,0.618352334
2766,6.3103321,2.175378713,4.641367395,0.919508507
2767,5.414359109,2.287008425,6.180674053,0.64280104
2768,5.212161664,3.13571924,3.571203269,0.355460608
2769,6.573080516,3.515305671,4.3345442,0.296318238
2770,4.977017358,3.093144288,3.092008751,0.374079518
2771,4.118508338,3.789842299,6.326778337,0.691933699
2772,6.946655483,3.385628105,4.917848762,0.597182021
2773,5.581660432,2.940952093,6.568953263,0.270105792
2774,4.699971266,2.036444996,5.553987875,0.437792822
2775,5.679337184,3.28861007,4.927263713,0.494086397
2776,5.303352333,2.020717104,5.050177797,0.105874786
2777,4.015811289,2.831397707,1.771376294,0.962695492
2778,4.725658997,2.085125137,4.717624308,0.227477244
2779,5.463398401,3.782734784,5.188894986,0.679707976
2780,4.270007344,3.650448565,4.339162659,0.529738874
2781,5.768222612,3.010239943,1.951980567,0.801532071
2782,4.205041244,3.986727317,6.036197773,0.181549414
2783,6.68261768,2.51505455,5.282195394,0.957284419
2784,5.662231629,3.596218745,4.746165776,0.135952034
2785,6.839127536,2.677139856,5.921069974,0.074868583
2786,4.466513425,2.2421903,6.478690492,0.299443956
2787,6.956841965,2.426768651,2.19110208,0.899575933
2788,4.378301913,3.141074523,1.946132904,0.533275182
2789,4.733737371,2.841495583,3.993224746,0.248574925
2790,4.438824618,3.926744979,1.19449891,0.385488929
2791,6.902704078,2.640808428,2.922960775,0.997831076
2792,4.461679508,3.132118877,1.104239046,0.334295749
2793,4.630859033,2.069467747,1.226612306,0.813951221
2794,4.083210058,2.138604554,5.450478836,0.135950115
2795,5.232409328,2.72783253,1.459242183,0.151286019
2796,6.619733806,3.785494275,2.998594517,0.030659746
2797,5.915067034,3.246452206,2.981765325,0.966272018
2798,5.003439897,2.152004508,1.22832503,0.639556751
2799,6.99522518,3.183465997,2.025241916,0.805127592
2800,5.810970841,3.824050196,1.470361659,0.278712671
2801,5.239089027,2.290507107,3.309458406,0.007426514
2802,6.767911579,2.730602838,4.24928649,0.06634054
2803,6.908605759,2.749725777,5.355807333,0.629507543
2804,5.823097993,2.637975767,1.928198201,0.856695612
2805,5.43500453,2.823997231,2.753559267,0.846881754
2806,5.251613951,3.100027198,1.602432877,0.537253307
2807,4.179950564,3.267881345,5.370599651,0.084319201
2808,4.006838068,3.560468699,5.794316783,0.931781695
2809,5.630638814,3.195483467,3.021525156,0.435099155
2810,6.237921777,3.967416938,2.187793737,0.904502645
2811,6.004409012,2.204678022,6.735405625,0.399237629
2812,5.708982607,3.55008037,4.800902291,0.577123658
2813,6.312791727,2.094546245,3.152502485,0.729710954
2814,4.483899523,3.815411847,3.165312138,0.856822062
2815,4.237851217,2.205555477,6.962295189,0.915190013
2816,5.655908485,2.243950098,3.484069386,0.595891524
2817,4.88201525,3.906644919,4.371347785,0.716727669
2818,6.253299463,2.031352413,2.356740574,0.289458979
2819,5.639321778,3.275006174,1.714431807,0.724174874
2820,4.382070645,3.897026354,3.855325044,0.706606427
2821,6.775751709,3.338788973,2.273586372,0.282146793
2822,6.196748471,3.044445957,4.723359869,0.744323728
2823,6.958674307,3.625556629,3.347370952,0.009288377
2824,4.093848953,3.954454676,5.577613965,0.017244271
2825,5.320903304,3.426860183,4.921674282,0.509632539
2826,4.547294605,3.798111975,2.819307043,0.32984023
2827,5.091376739,2.39085128,2.969424514,0.643327476
2828,5.38534876,3.853842407,5.038820075,0.290922643
2829,5.808034664,2.32767884,1.893717178,0.090541125
2830,4.581706037,3.958075628,2.784815109,0.375898521
2831,6.512508289,2.599569823,6.436843901,0.298430416
2832,4.819674161,2.038820693,6.465957719,0.042992736
2833,5.099688067,3.916509541,5.855332238,0.478231145
2834,5.069963691,3.712471975,5.744046753,0.512809501
2835,4.760791268,2.690973195,5.205801918,0.268605856
2836,4.344468994,3.235241719,4.222448984,0.662361758
2837,6.871184875,2.014477863,1.69694188,0.593398068
2838,5.793511082,2.454704809,3.586288201,0.486983256
2839,5.374744157,2.592456107,3.751921286,0.366708222
2840,4.939941482,2.160292946,5.186187053,0.120172156
2841,6.319676419,2.03795721,4.635349233,0.77506914
2842,4.343101104,2.781824124,3.557547451,0.532036879
2843,4.376626032,3.055017667,5.838089719,0.382417692
2844,6.077101826,2.921698737,2.707647438,0.987901967
2845,4.467626056,2.932129801,2.982893015,0.324475823
2846,4.312617556,2.137357609,6.595517145,0.48548163
2847,5.206207145,3.62671445,4.848311455,0.851319214
2848,4.611678554,2.403932368,3.947784232,0.064871672
2849,5.688382518,2.686339983,6.414543592,0.263616686
2850,5.235022516,2.547032748,6.067606368,0.195897996
2851,4.827188218,2.808745932,2.378905084,0.900606085
2852,5.480430674,3.18406626,1.934981596,0.474469639
2853,4.778988497,2.064860497,2.000951962,0.284678781
2854,6.529112985,3.057557975,6.319645944,0.688669249
2855,6.364496558,2.415079411,2.243519848,0.176267634
2856,5.548988778,3.802060516,3.943013747,0.101030191
2857,5.97135267,2.011061679,1.91432691,0.24271461
2858,5.925284043,2.854652065,1.32097583,0.667288938
2859,6.426115563,3.063351204,3.741328889,0.458612348
2860,6.37827995,3.51053081,4.209347359,0.867712006
2861,6.944575492,3.66942645,2.505127764,0.067736888
2862,5.271112993,3.420008954,5.932900159,0.788401961
2863,6.143013784,3.413412432,5.5076362,0.665575416
2864,6.955856881,3.34324598,1.276615701,0.078602916
2865,5.458193549,3.214056194,6.982606103,0.592965603
2866,4.38441502,3.795853368,6.350661308,0.998870736
2867,4.32811702,3.458648201,6.689022742,0.502320649
2868,6.474957658,2.830985577,4.472216571,0.283304996
2869,6.931091809,3.175706802,4.213446204,0.996753831
2870,6.197191769,3.551754315,5.442835771,0.665379926
2871,5.237050064,3.804949418,2.17072904,0.786580183
2872,4.771710663,2.508546125,4.429057596,0.07890886
2873,5.960840207,3.683133857,4.326350503,0.33503924
2874,6.103286298,3.501447114,3.688058607,0.547581549
2875,6.430621538,2.032269019,4.704623367,0.197279943
2876,6.828696312,3.956332487,1.289466325,0.784247459
2877,6.547920396,3.811221811,5.627874196,0.163829037
2878,5.828771278,2.504373845,4.135445961,0.692478111
2879,4.371231602,3.491338276,2.015464877,0.347677941
2880,5.389429923,2.852621362,3.093175462,0.692405154
2881,4.15908346,3.104074293,1.183768608,0.195830432
2882,5.796775048,2.040198336,2.967004276,0.32851726
2883,4.679280115,2.456677734,1.996392072,0.198999202
2884,5.975506164,2.879006491,1.954533501,0.117326218
2885,6.597601366,3.403609655,5.120092051,0.733119148
2886,4.946961376,2.896582984,5.397432724,0.874350452
2887,4.844270666,3.649276542,6.7468335,0.115571178
2888,6.99359595,2.341275333,1.396680494,0.026472547
2889,6.034918061,3.941336559,6.397075813,0.708385492
2890,6.440609699,2.071452407,2.55125574,0.580055408
2891,4.925748742,3.118686749,5.782310737,0.209083598
2892,4.03140302,2.219699321,2.920289748,0.434257438
2893,6.003925449,3.025949812,4.190165474,0.710411577
2894,6.996756427,2.800513946,3.653365106,0.937555803
2895,6.559771226,2.28323578,1.957076314,0.773449597
2896,5.574054884,2.502666371,5.640307103,0.205884812
2897,5.845115225,3.998848114,4.448737353,0.041233487
2898,5.607652143,3.46993635,3.76486361,0.596646671
2899,4.848799777,2.603731029,1.501171265,0.903367354
2900,4.997887504,2.672583905,2.002822987,0.88090278
2901,5.720908724,3.926282726,4.589935783,0.497249166
2902,5.865961545,2.77577019,4.652319599,0.334192653
2903,6.608463043,3.287950809,6.687100429,0.774284975
2904,4.481513694,2.445045514,3.32157967,0.113610351
2905,6.813528082,2.697361717,3.152570631,0.2571894
2906,6.069766221,3.786224457,2.966320472,0.654367793
2907,6.568155877,2.369991427,6.477200079,0.063148771
2908,5.491633166,3.441528079,1.766020574,0.695783602
2909,6.030450278,2.31161074,3.451019849,0.850689098
2910,6.895623997,3.390272997,6.670747852,0.810084344
2911,4.08166667,2.923762449,2.326155579,0.992824434
2912,6.62684236,2.482377053,5.60632953,0.70852621
2913,6.608645571,2.220331387,3.626630357,0.528022754
2914,4.009975362,2.446256947,6.293673605,0.771484701
2915,5.598005226,3.634162668,6.461880201,0.690460109
2916,4.764767226,2.284665468,4.961215686,0.432187474
2917,6.624150671,3.380713451,2.566432097,0.093636665
2918,5.385634463,2.540896093,3.051414678,0.158128112
2919,6.693234957,2.620772399,5.504199071,0.986883039
2920,5.103762126,2.445912299,6.971342381,0.786078258
2921,5.115317887,3.378698996,6.864474594,0.959629628
2922,6.450204957,2.937724411,1.44735208,0.875042218
2923,5.501985856,3.317652948,3.772784039,0.901064785
2924,6.876324227,3.093463847,2.050138685,0.775552399
2925,6.418139325,2.666360518,2.004637903,0.003691846
2926,5.804461622,3.531485866,4.896088444,0.451772642
2927,4.235959512,3.158694995,6.108360966,0.756176194
2928,4.619470401,2.242329621,2.225968286,0.473683376
2929,6.250657638,2.644459806,1.660918149,0.921114848
2930,4.848144743,3.56124302,1.67974181,0.864679352
2931,5.127395256,3.287464643,6.929215158,0.932085813
2932,5.816722176,2.11024342,1.989654718,0.786020101
2933,6.359032938,2.732260976,4.301782096,0.427964399
2934,6.517711759,2.776910202,5.046128052,0.481890232
2935,4.483508378,3.131957243,5.992400137,0.149620774
2936,5.82912768,3.683083636,4.394385183,0.46014369
2937,5.415926988,2.976426746,5.205997787,0.520368988
2938,5.721069792,3.10200774,4.403943047,0.627040556
2939,4.409832619,3.811917836,2.873316488,0.81864917
2940,6.304209334,2.538701958,1.357597586,0.782005058
2941,5.280357624,2.839509332,6.977042464,0.744548003
2942,5.753467857,3.355228904,1.710746323,0.330108925
2943,4.137145902,3.284252643,6.886498253,0.206562013
2944,6.181328662,3.281666212,4.964255711,0.911188683
2945,4.219179292,2.511942683,5.504131621,0.511382133
2946,5.822639967,3.948667828,2.250814419,0.16598737
2947,6.101628889,2.162340307,3.14826411,0.171159956
2948,6.753035694,2.213586279,2.506396766,0.068592608
2949,6.615990478,2.376789645,3.397918691,0.853265308
2950,6.836750459,3.456399218,4.007873441,0.916266089
2951,6.00333374,3.386238299,6.507766399,0.987771457
2952,6.021478691,2.986678642,1.473436202,0.293146543
2953,5.18682984,2.677937795,3.299199717,0.625442471
2954,5.50251184,2.289513803,1.455591508,0.650659585
2955,5.468131484,2.51461966,2.701742322,0.098713006
2956,5.757142515,2.049181275,5.766625353,0.240931059
2957,6.415513324,3.592607939,2.379628872,0.499553716
2958,4.24317169,3.374761905,6.782292314,0.731478847
2959,4.12384371,2.281924311,4.174841964,0.514982856
2960,4.827263758,3.197035559,2.506433644,0.80812655
2961,6.047221669,2.747864202,6.081873338,0.623103942
2962,6.901132133,2.692240976,6.492234952,0.401431027
2963,4.035420229,3.606598873,4.834199701,0.732054786
2964,6.497544782,3.432597038,4.526708352,0.892139931
2965,6.057843839,2.939707342,6.740303004,0.738103095
2966,5.122170414,3.955289563,5.094373871,0.084105142
